Plot Title: 9859131,,,,,,,
#,"Date Time, GMT-07:00","Temp, °C",Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
89,4/1/2011 10:00,8.668,,,,,
90,4/1/2011 10:15,8.693,,,,,
91,4/1/2011 10:30,8.742,,,,,
92,4/1/2011 10:45,8.767,,,,,
93,4/1/2011 11:00,8.792,,,,,
94,4/1/2011 11:15,8.817,,,,,
95,4/1/2011 11:30,8.841,,,,,
96,4/1/2011 11:45,8.866,,,,,
97,4/1/2011 12:00,8.891,,,,,
98,4/1/2011 12:15,8.941,,,,,
99,4/1/2011 12:30,8.965,,,,,
100,4/1/2011 12:45,9.04,,,,,
101,4/1/2011 13:00,9.089,,,,,
102,4/1/2011 13:15,9.139,,,,,
103,4/1/2011 13:30,9.188,,,,,
104,4/1/2011 13:45,9.238,,,,,
105,4/1/2011 14:00,9.287,,,,,
106,4/1/2011 14:15,9.361,,,,,
107,4/1/2011 14:30,9.435,,,,,
108,4/1/2011 14:45,9.485,,,,,
109,4/1/2011 15:00,9.558,,,,,
110,4/1/2011 15:15,9.632,,,,,
111,4/1/2011 15:30,9.682,,,,,
112,4/1/2011 15:45,9.731,,,,,
113,4/1/2011 16:00,9.78,,,,,
114,4/1/2011 16:15,9.829,,,,,
115,4/1/2011 16:30,9.854,,,,,
116,4/1/2011 16:45,9.879,,,,,
117,4/1/2011 17:00,9.879,,,,,
118,4/1/2011 17:15,9.879,,,,,
119,4/1/2011 17:30,9.854,,,,,
120,4/1/2011 17:45,9.854,,,,,
121,4/1/2011 18:00,9.854,,,,,
122,4/1/2011 18:15,9.854,,,,,
123,4/1/2011 18:30,9.829,,,,,
124,4/1/2011 18:45,9.829,,,,,
125,4/1/2011 19:00,9.829,,,,,
126,4/1/2011 19:15,9.805,,,,,
127,4/1/2011 19:30,9.805,,,,,
128,4/1/2011 19:45,9.78,,,,,
129,4/1/2011 20:00,9.78,,,,,
130,4/1/2011 20:15,9.756,,,,,
131,4/1/2011 20:30,9.756,,,,,
132,4/1/2011 20:45,9.731,,,,,
133,4/1/2011 21:00,9.731,,,,,
134,4/1/2011 21:15,9.706,,,,,
135,4/1/2011 21:30,9.706,,,,,
136,4/1/2011 21:45,9.682,,,,,
137,4/1/2011 22:00,9.682,,,,,
138,4/1/2011 22:15,9.657,,,,,
139,4/1/2011 22:30,9.657,,,,,
140,4/1/2011 22:45,9.632,,,,,
141,4/1/2011 23:00,9.632,,,,,
142,4/1/2011 23:15,9.608,,,,,
143,4/1/2011 23:30,9.608,,,,,
144,4/1/2011 23:45,9.583,,,,,
145,4/2/2011 0:00,9.583,,,,,
146,4/2/2011 0:15,9.583,,,,,
147,4/2/2011 0:30,9.583,,,,,
148,4/2/2011 0:45,9.583,,,,,
149,4/2/2011 1:00,9.583,,,,,
150,4/2/2011 1:15,9.583,,,,,
151,4/2/2011 1:30,9.583,,,,,
152,4/2/2011 1:45,9.583,,,,,
153,4/2/2011 2:00,9.583,,,,,
154,4/2/2011 2:15,9.583,,,,,
155,4/2/2011 2:30,9.583,,,,,
156,4/2/2011 2:45,9.558,,,,,
157,4/2/2011 3:00,9.558,,,,,
158,4/2/2011 3:15,9.534,,,,,
159,4/2/2011 3:30,9.534,,,,,
160,4/2/2011 3:45,9.509,,,,,
161,4/2/2011 4:00,9.485,,,,,
162,4/2/2011 4:15,9.485,,,,,
163,4/2/2011 4:30,9.46,,,,,
164,4/2/2011 4:45,9.435,,,,,
165,4/2/2011 5:00,9.41,,,,,
166,4/2/2011 5:15,9.386,,,,,
167,4/2/2011 5:30,9.361,,,,,
168,4/2/2011 5:45,9.336,,,,,
169,4/2/2011 6:00,9.312,,,,,
170,4/2/2011 6:15,9.287,,,,,
171,4/2/2011 6:30,9.238,,,,,
172,4/2/2011 6:45,9.213,,,,,
173,4/2/2011 7:00,9.188,,,,,
174,4/2/2011 7:15,9.163,,,,,
175,4/2/2011 7:30,9.139,,,,,
176,4/2/2011 7:45,9.114,,,,,
177,4/2/2011 8:00,9.089,,,,,
178,4/2/2011 8:15,9.064,,,,,
179,4/2/2011 8:30,9.04,,,,,
180,4/2/2011 8:45,9.04,,,,,
181,4/2/2011 9:00,9.015,,,,,
182,4/2/2011 9:15,8.99,,,,,
183,4/2/2011 9:30,8.99,,,,,
184,4/2/2011 9:45,8.99,,,,,
185,4/2/2011 10:00,8.99,,,,,
186,4/2/2011 10:15,8.99,,,,,
187,4/2/2011 10:30,8.99,,,,,
188,4/2/2011 10:45,8.99,,,,,
189,4/2/2011 11:00,8.99,,,,,
190,4/2/2011 11:15,8.99,,,,,
191,4/2/2011 11:30,8.99,,,,,
192,4/2/2011 11:45,8.99,,,,,
193,4/2/2011 12:00,9.015,,,,,
194,4/2/2011 12:15,9.04,,,,,
195,4/2/2011 12:30,9.04,,,,,
196,4/2/2011 12:45,9.04,,,,,
197,4/2/2011 13:00,9.04,,,,,
198,4/2/2011 13:15,9.04,,,,,
199,4/2/2011 13:30,9.064,,,,,
200,4/2/2011 13:45,9.064,,,,,
201,4/2/2011 14:00,9.089,,,,,
202,4/2/2011 14:15,9.114,,,,,
203,4/2/2011 14:30,9.139,,,,,
204,4/2/2011 14:45,9.163,,,,,
205,4/2/2011 15:00,9.213,,,,,
206,4/2/2011 15:15,9.262,,,,,
207,4/2/2011 15:30,9.312,,,,,
208,4/2/2011 15:45,9.361,,,,,
209,4/2/2011 16:00,9.386,,,,,
210,4/2/2011 16:15,9.41,,,,,
211,4/2/2011 16:30,9.435,,,,,
212,4/2/2011 16:45,9.46,,,,,
213,4/2/2011 17:00,9.46,,,,,
214,4/2/2011 17:15,9.485,,,,,
215,4/2/2011 17:30,9.485,,,,,
216,4/2/2011 17:45,9.509,,,,,
217,4/2/2011 18:00,9.485,,,,,
218,4/2/2011 18:15,9.485,,,,,
219,4/2/2011 18:30,9.485,,,,,
220,4/2/2011 18:45,9.485,,,,,
221,4/2/2011 19:00,9.485,,,,,
222,4/2/2011 19:15,9.485,,,,,
223,4/2/2011 19:30,9.485,,,,,
224,4/2/2011 19:45,9.46,,,,,
225,4/2/2011 20:00,9.435,,,,,
226,4/2/2011 20:15,9.41,,,,,
227,4/2/2011 20:30,9.386,,,,,
228,4/2/2011 20:45,9.386,,,,,
229,4/2/2011 21:00,9.336,,,,,
230,4/2/2011 21:15,9.312,,,,,
231,4/2/2011 21:30,9.287,,,,,
232,4/2/2011 21:45,9.262,,,,,
233,4/2/2011 22:00,9.238,,,,,
234,4/2/2011 22:15,9.188,,,,,
235,4/2/2011 22:30,9.163,,,,,
236,4/2/2011 22:45,9.139,,,,,
237,4/2/2011 23:00,9.089,,,,,
238,4/2/2011 23:15,9.064,,,,,
239,4/2/2011 23:30,9.04,,,,,
240,4/2/2011 23:45,9.015,,,,,
241,4/3/2011 0:00,8.99,,,,,
242,4/3/2011 0:15,8.965,,,,,
243,4/3/2011 0:30,8.941,,,,,
244,4/3/2011 0:45,8.941,,,,,
245,4/3/2011 1:00,8.916,,,,,
246,4/3/2011 1:15,8.891,,,,,
247,4/3/2011 1:30,8.891,,,,,
248,4/3/2011 1:45,8.866,,,,,
249,4/3/2011 2:00,8.841,,,,,
250,4/3/2011 2:15,8.841,,,,,
251,4/3/2011 2:30,8.817,,,,,
252,4/3/2011 2:45,8.817,,,,,
253,4/3/2011 3:00,8.792,,,,,
254,4/3/2011 3:15,8.767,,,,,
255,4/3/2011 3:30,8.742,,,,,
256,4/3/2011 3:45,8.717,,,,,
257,4/3/2011 4:00,8.717,,,,,
258,4/3/2011 4:15,8.668,,,,,
259,4/3/2011 4:30,8.643,,,,,
260,4/3/2011 4:45,8.618,,,,,
261,4/3/2011 5:00,8.593,,,,,
262,4/3/2011 5:15,8.543,,,,,
263,4/3/2011 5:30,8.519,,,,,
264,4/3/2011 5:45,8.469,,,,,
265,4/3/2011 6:00,8.444,,,,,
266,4/3/2011 6:15,8.419,,,,,
267,4/3/2011 6:30,8.394,,,,,
268,4/3/2011 6:45,8.369,,,,,
269,4/3/2011 7:00,8.344,,,,,
270,4/3/2011 7:15,8.344,,,,,
271,4/3/2011 7:30,8.319,,,,,
272,4/3/2011 7:45,8.295,,,,,
273,4/3/2011 8:00,8.27,,,,,
274,4/3/2011 8:15,8.245,,,,,
275,4/3/2011 8:30,8.245,,,,,
276,4/3/2011 8:45,8.22,,,,,
277,4/3/2011 9:00,8.22,,,,,
278,4/3/2011 9:15,8.195,,,,,
279,4/3/2011 9:30,8.195,,,,,
280,4/3/2011 9:45,8.195,,,,,
281,4/3/2011 10:00,8.195,,,,,
282,4/3/2011 10:15,8.22,,,,,
283,4/3/2011 10:30,8.22,,,,,
284,4/3/2011 10:45,8.245,,,,,
285,4/3/2011 11:00,8.27,,,,,
286,4/3/2011 11:15,8.295,,,,,
287,4/3/2011 11:30,8.319,,,,,
288,4/3/2011 11:45,8.344,,,,,
289,4/3/2011 12:00,8.394,,,,,
290,4/3/2011 12:15,8.444,,,,,
291,4/3/2011 12:30,8.469,,,,,
292,4/3/2011 12:45,8.519,,,,,
293,4/3/2011 13:00,8.568,,,,,
294,4/3/2011 13:15,8.618,,,,,
295,4/3/2011 13:30,8.668,,,,,
296,4/3/2011 13:45,8.717,,,,,
297,4/3/2011 14:00,8.792,,,,,
298,4/3/2011 14:15,8.841,,,,,
299,4/3/2011 14:30,8.916,,,,,
300,4/3/2011 14:45,8.99,,,,,
301,4/3/2011 15:00,9.064,,,,,
302,4/3/2011 15:15,9.114,,,,,
303,4/3/2011 15:30,9.163,,,,,
304,4/3/2011 15:45,9.213,,,,,
305,4/3/2011 16:00,9.262,,,,,
306,4/3/2011 16:15,9.287,,,,,
307,4/3/2011 16:30,9.312,,,,,
308,4/3/2011 16:45,9.336,,,,,
309,4/3/2011 17:00,9.336,,,,,
310,4/3/2011 17:15,9.336,,,,,
311,4/3/2011 17:30,9.336,,,,,
312,4/3/2011 17:45,9.312,,,,,
313,4/3/2011 18:00,9.287,,,,,
314,4/3/2011 18:15,9.262,,,,,
315,4/3/2011 18:30,9.238,,,,,
316,4/3/2011 18:45,9.213,,,,,
317,4/3/2011 19:00,9.188,,,,,
318,4/3/2011 19:15,9.163,,,,,
319,4/3/2011 19:30,9.139,,,,,
320,4/3/2011 19:45,9.114,,,,,
321,4/3/2011 20:00,9.089,,,,,
322,4/3/2011 20:15,9.04,,,,,
323,4/3/2011 20:30,9.015,,,,,
324,4/3/2011 20:45,8.99,,,,,
325,4/3/2011 21:00,8.965,,,,,
326,4/3/2011 21:15,8.941,,,,,
327,4/3/2011 21:30,8.916,,,,,
328,4/3/2011 21:45,8.891,,,,,
329,4/3/2011 22:00,8.891,,,,,
330,4/3/2011 22:15,8.866,,,,,
331,4/3/2011 22:30,8.866,,,,,
332,4/3/2011 22:45,8.866,,,,,
333,4/3/2011 23:00,8.841,,,,,
334,4/3/2011 23:15,8.841,,,,,
335,4/3/2011 23:30,8.817,,,,,
336,4/3/2011 23:45,8.817,,,,,
337,4/4/2011 0:00,8.792,,,,,
338,4/4/2011 0:15,8.792,,,,,
339,4/4/2011 0:30,8.792,,,,,
340,4/4/2011 0:45,8.792,,,,,
341,4/4/2011 1:00,8.767,,,,,
342,4/4/2011 1:15,8.767,,,,,
343,4/4/2011 1:30,8.767,,,,,
344,4/4/2011 1:45,8.742,,,,,
345,4/4/2011 2:00,8.742,,,,,
346,4/4/2011 2:15,8.742,,,,,
347,4/4/2011 2:30,8.742,,,,,
348,4/4/2011 2:45,8.717,,,,,
349,4/4/2011 3:00,8.717,,,,,
350,4/4/2011 3:15,8.717,,,,,
351,4/4/2011 3:30,8.693,,,,,
352,4/4/2011 3:45,8.693,,,,,
353,4/4/2011 4:00,8.668,,,,,
354,4/4/2011 4:15,8.643,,,,,
355,4/4/2011 4:30,8.643,,,,,
356,4/4/2011 4:45,8.593,,,,,
357,4/4/2011 5:00,8.568,,,,,
358,4/4/2011 5:15,8.543,,,,,
359,4/4/2011 5:30,8.519,,,,,
360,4/4/2011 5:45,8.494,,,,,
361,4/4/2011 6:00,8.469,,,,,
362,4/4/2011 6:15,8.444,,,,,
363,4/4/2011 6:30,8.419,,,,,
364,4/4/2011 6:45,8.394,,,,,
365,4/4/2011 7:00,8.344,,,,,
366,4/4/2011 7:15,8.319,,,,,
367,4/4/2011 7:30,8.295,,,,,
368,4/4/2011 7:45,8.27,,,,,
369,4/4/2011 8:00,8.245,,,,,
370,4/4/2011 8:15,8.195,,,,,
371,4/4/2011 8:30,8.17,,,,,
372,4/4/2011 8:45,8.17,,,,,
373,4/4/2011 9:00,8.145,,,,,
374,4/4/2011 9:15,8.12,,,,,
375,4/4/2011 9:30,8.12,,,,,
376,4/4/2011 9:45,8.12,,,,,
377,4/4/2011 10:00,8.145,,,,,
378,4/4/2011 10:15,8.17,,,,,
379,4/4/2011 10:30,8.17,,,,,
380,4/4/2011 10:45,8.22,,,,,
381,4/4/2011 11:00,8.245,,,,,
382,4/4/2011 11:15,8.295,,,,,
383,4/4/2011 11:30,8.319,,,,,
384,4/4/2011 11:45,8.344,,,,,
385,4/4/2011 12:00,8.369,,,,,
386,4/4/2011 12:15,8.419,,,,,
387,4/4/2011 12:30,8.444,,,,,
388,4/4/2011 12:45,8.469,,,,,
389,4/4/2011 13:00,8.519,,,,,
390,4/4/2011 13:15,8.568,,,,,
391,4/4/2011 13:30,8.618,,,,,
392,4/4/2011 13:45,8.668,,,,,
393,4/4/2011 14:00,8.742,,,,,
394,4/4/2011 14:15,8.817,,,,,
395,4/4/2011 14:30,8.891,,,,,
396,4/4/2011 14:45,8.965,,,,,
397,4/4/2011 15:00,9.04,,,,,
398,4/4/2011 15:15,9.114,,,,,
399,4/4/2011 15:30,9.163,,,,,
400,4/4/2011 15:45,9.238,,,,,
401,4/4/2011 16:00,9.287,,,,,
402,4/4/2011 16:15,9.312,,,,,
403,4/4/2011 16:30,9.361,,,,,
404,4/4/2011 16:45,9.386,,,,,
405,4/4/2011 17:00,9.386,,,,,
406,4/4/2011 17:15,9.41,,,,,
407,4/4/2011 17:30,9.41,,,,,
408,4/4/2011 17:45,9.386,,,,,
409,4/4/2011 18:00,9.386,,,,,
410,4/4/2011 18:15,9.361,,,,,
411,4/4/2011 18:30,9.336,,,,,
412,4/4/2011 18:45,9.336,,,,,
413,4/4/2011 19:00,9.312,,,,,
414,4/4/2011 19:15,9.312,,,,,
415,4/4/2011 19:30,9.287,,,,,
416,4/4/2011 19:45,9.287,,,,,
417,4/4/2011 20:00,9.262,,,,,
418,4/4/2011 20:15,9.238,,,,,
419,4/4/2011 20:30,9.213,,,,,
420,4/4/2011 20:45,9.188,,,,,
421,4/4/2011 21:00,9.163,,,,,
422,4/4/2011 21:15,9.139,,,,,
423,4/4/2011 21:30,9.139,,,,,
424,4/4/2011 21:45,9.114,,,,,
425,4/4/2011 22:00,9.114,,,,,
426,4/4/2011 22:15,9.114,,,,,
427,4/4/2011 22:30,9.114,,,,,
428,4/4/2011 22:45,9.089,,,,,
429,4/4/2011 23:00,9.089,,,,,
430,4/4/2011 23:15,9.089,,,,,
431,4/4/2011 23:30,9.089,,,,,
432,4/4/2011 23:45,9.089,,,,,
433,4/5/2011 0:00,9.089,,,,,
434,4/5/2011 0:15,9.089,,,,,
435,4/5/2011 0:30,9.064,,,,,
436,4/5/2011 0:45,9.089,,,,,
437,4/5/2011 1:00,9.089,,,,,
438,4/5/2011 1:15,9.089,,,,,
439,4/5/2011 1:30,9.114,,,,,
440,4/5/2011 1:45,9.114,,,,,
441,4/5/2011 2:00,9.114,,,,,
442,4/5/2011 2:15,9.114,,,,,
443,4/5/2011 2:30,9.114,,,,,
444,4/5/2011 2:45,9.114,,,,,
445,4/5/2011 3:00,9.114,,,,,
446,4/5/2011 3:15,9.114,,,,,
447,4/5/2011 3:30,9.114,,,,,
448,4/5/2011 3:45,9.114,,,,,
449,4/5/2011 4:00,9.089,,,,,
450,4/5/2011 4:15,9.089,,,,,
451,4/5/2011 4:30,9.089,,,,,
452,4/5/2011 4:45,9.064,,,,,
453,4/5/2011 5:00,9.064,,,,,
454,4/5/2011 5:15,9.064,,,,,
455,4/5/2011 5:30,9.04,,,,,
456,4/5/2011 5:45,9.04,,,,,
457,4/5/2011 6:00,9.015,,,,,
458,4/5/2011 6:15,8.99,,,,,
459,4/5/2011 6:30,8.965,,,,,
460,4/5/2011 6:45,8.941,,,,,
461,4/5/2011 7:00,8.916,,,,,
462,4/5/2011 7:15,8.891,,,,,
463,4/5/2011 7:30,8.891,,,,,
464,4/5/2011 7:45,8.866,,,,,
465,4/5/2011 8:00,8.841,,,,,
466,4/5/2011 8:15,8.841,,,,,
467,4/5/2011 8:30,8.817,,,,,
468,4/5/2011 8:45,8.817,,,,,
469,4/5/2011 9:00,8.792,,,,,
470,4/5/2011 9:15,8.792,,,,,
471,4/5/2011 9:30,8.792,,,,,
472,4/5/2011 9:45,8.817,,,,,
473,4/5/2011 10:00,8.841,,,,,
474,4/5/2011 10:15,8.866,,,,,
475,4/5/2011 10:30,8.916,,,,,
476,4/5/2011 10:45,8.965,,,,,
477,4/5/2011 11:00,8.99,,,,,
478,4/5/2011 11:15,9.04,,,,,
479,4/5/2011 11:30,9.04,,,,,
480,4/5/2011 11:45,9.089,,,,,
481,4/5/2011 12:00,9.114,,,,,
482,4/5/2011 12:15,9.163,,,,,
483,4/5/2011 12:30,9.188,,,,,
484,4/5/2011 12:45,9.238,,,,,
485,4/5/2011 13:00,9.262,,,,,
486,4/5/2011 13:15,9.287,,,,,
487,4/5/2011 13:30,9.312,,,,,
488,4/5/2011 13:45,9.312,,,,,
489,4/5/2011 14:00,9.312,,,,,
490,4/5/2011 14:15,9.336,,,,,
491,4/5/2011 14:30,9.361,,,,,
492,4/5/2011 14:45,9.386,,,,,
493,4/5/2011 15:00,9.41,,,,,
494,4/5/2011 15:15,9.46,,,,,
495,4/5/2011 15:30,9.509,,,,,
496,4/5/2011 15:45,9.558,,,,,
497,4/5/2011 16:00,9.583,,,,,
498,4/5/2011 16:15,9.608,,,,,
499,4/5/2011 16:30,9.608,,,,,
500,4/5/2011 16:45,9.608,,,,,
501,4/5/2011 17:00,9.583,,,,,
502,4/5/2011 17:15,9.583,,,,,
503,4/5/2011 17:30,9.558,,,,,
504,4/5/2011 17:45,9.534,,,,,
505,4/5/2011 18:00,9.485,,,,,
506,4/5/2011 18:15,9.435,,,,,
507,4/5/2011 18:30,9.41,,,,,
508,4/5/2011 18:45,9.386,,,,,
509,4/5/2011 19:00,9.361,,,,,
510,4/5/2011 19:15,9.312,,,,,
511,4/5/2011 19:30,9.287,,,,,
512,4/5/2011 19:45,9.262,,,,,
513,4/5/2011 20:00,9.238,,,,,
514,4/5/2011 20:15,9.213,,,,,
515,4/5/2011 20:30,9.188,,,,,
516,4/5/2011 20:45,9.139,,,,,
517,4/5/2011 21:00,9.139,,,,,
518,4/5/2011 21:15,9.114,,,,,
519,4/5/2011 21:30,9.114,,,,,
520,4/5/2011 21:45,9.114,,,,,
521,4/5/2011 22:00,9.114,,,,,
522,4/5/2011 22:15,9.089,,,,,
523,4/5/2011 22:30,9.089,,,,,
524,4/5/2011 22:45,9.089,,,,,
525,4/5/2011 23:00,9.089,,,,,
526,4/5/2011 23:15,9.089,,,,,
527,4/5/2011 23:30,9.064,,,,,
528,4/5/2011 23:45,9.064,,,,,
529,4/6/2011 0:00,9.064,,,,,
530,4/6/2011 0:15,9.04,,,,,
531,4/6/2011 0:30,9.04,,,,,
532,4/6/2011 0:45,9.04,,,,,
533,4/6/2011 1:00,9.015,,,,,
534,4/6/2011 1:15,9.015,,,,,
535,4/6/2011 1:30,9.015,,,,,
536,4/6/2011 1:45,8.99,,,,,
537,4/6/2011 2:00,8.99,,,,,
538,4/6/2011 2:15,8.99,,,,,
539,4/6/2011 2:30,8.99,,,,,
540,4/6/2011 2:45,8.965,,,,,
541,4/6/2011 3:00,8.965,,,,,
542,4/6/2011 3:15,8.965,,,,,
543,4/6/2011 3:30,8.941,,,,,
544,4/6/2011 3:45,8.941,,,,,
545,4/6/2011 4:00,8.916,,,,,
546,4/6/2011 4:15,8.891,,,,,
547,4/6/2011 4:30,8.891,,,,,
548,4/6/2011 4:45,8.866,,,,,
549,4/6/2011 5:00,8.841,,,,,
550,4/6/2011 5:15,8.841,,,,,
551,4/6/2011 5:30,8.817,,,,,
552,4/6/2011 5:45,8.792,,,,,
553,4/6/2011 6:00,8.767,,,,,
554,4/6/2011 6:15,8.742,,,,,
555,4/6/2011 6:30,8.717,,,,,
556,4/6/2011 6:45,8.693,,,,,
557,4/6/2011 7:00,8.668,,,,,
558,4/6/2011 7:15,8.643,,,,,
559,4/6/2011 7:30,8.618,,,,,
560,4/6/2011 7:45,8.593,,,,,
561,4/6/2011 8:00,8.568,,,,,
562,4/6/2011 8:15,8.543,,,,,
563,4/6/2011 8:30,8.519,,,,,
564,4/6/2011 8:45,8.519,,,,,
565,4/6/2011 9:00,8.494,,,,,
566,4/6/2011 9:15,8.469,,,,,
567,4/6/2011 9:30,8.469,,,,,
568,4/6/2011 9:45,8.469,,,,,
569,4/6/2011 10:00,8.494,,,,,
570,4/6/2011 10:15,8.519,,,,,
571,4/6/2011 10:30,8.568,,,,,
572,4/6/2011 10:45,8.593,,,,,
573,4/6/2011 11:00,8.618,,,,,
574,4/6/2011 11:15,8.668,,,,,
575,4/6/2011 11:30,8.693,,,,,
576,4/6/2011 11:45,8.717,,,,,
577,4/6/2011 12:00,8.767,,,,,
578,4/6/2011 12:15,8.792,,,,,
579,4/6/2011 12:30,8.841,,,,,
580,4/6/2011 12:45,8.891,,,,,
581,4/6/2011 13:00,8.941,,,,,
582,4/6/2011 13:15,8.99,,,,,
583,4/6/2011 13:30,9.04,,,,,
584,4/6/2011 13:45,9.089,,,,,
585,4/6/2011 14:00,9.163,,,,,
586,4/6/2011 14:15,9.213,,,,,
587,4/6/2011 14:30,9.262,,,,,
588,4/6/2011 14:45,9.312,,,,,
589,4/6/2011 15:00,9.336,,,,,
590,4/6/2011 15:15,9.361,,,,,
591,4/6/2011 15:30,9.41,,,,,
592,4/6/2011 15:45,9.435,,,,,
593,4/6/2011 16:00,9.485,,,,,
594,4/6/2011 16:15,9.509,,,,,
595,4/6/2011 16:30,9.534,,,,,
596,4/6/2011 16:45,9.558,,,,,
597,4/6/2011 17:00,9.534,,,,,
598,4/6/2011 17:15,9.534,,,,,
599,4/6/2011 17:30,9.509,,,,,
600,4/6/2011 17:45,9.46,,,,,
601,4/6/2011 18:00,9.435,,,,,
602,4/6/2011 18:15,9.386,,,,,
603,4/6/2011 18:30,9.361,,,,,
604,4/6/2011 18:45,9.361,,,,,
605,4/6/2011 19:00,9.336,,,,,
606,4/6/2011 19:15,9.336,,,,,
607,4/6/2011 19:30,9.312,,,,,
608,4/6/2011 19:45,9.262,,,,,
609,4/6/2011 20:00,9.238,,,,,
610,4/6/2011 20:15,9.188,,,,,
611,4/6/2011 20:30,9.163,,,,,
612,4/6/2011 20:45,9.139,,,,,
613,4/6/2011 21:00,9.089,,,,,
614,4/6/2011 21:15,9.064,,,,,
615,4/6/2011 21:30,9.04,,,,,
616,4/6/2011 21:45,9.04,,,,,
617,4/6/2011 22:00,9.015,,,,,
618,4/6/2011 22:15,8.99,,,,,
619,4/6/2011 22:30,8.99,,,,,
620,4/6/2011 22:45,8.99,,,,,
621,4/6/2011 23:00,8.965,,,,,
622,4/6/2011 23:15,8.965,,,,,
623,4/6/2011 23:30,8.965,,,,,
624,4/6/2011 23:45,8.965,,,,,
625,4/7/2011 0:00,8.965,,,,,
626,4/7/2011 0:15,8.965,,,,,
627,4/7/2011 0:30,8.965,,,,,
628,4/7/2011 0:45,8.941,,,,,
629,4/7/2011 1:00,8.941,,,,,
630,4/7/2011 1:15,8.941,,,,,
631,4/7/2011 1:30,8.941,,,,,
632,4/7/2011 1:45,8.941,,,,,
633,4/7/2011 2:00,8.941,,,,,
634,4/7/2011 2:15,8.941,,,,,
635,4/7/2011 2:30,8.941,,,,,
